"name","name_root","hypernym"
"canlandırıcı","canlandırı","['dans', 'eğlence', 'figür']"
"canlandırıcı","canlandırı","['şe', 'şeye', 'hale']"
"canlandırıcı","canlandırı","['ressam', 'obj']"
"canlandırıcılık","canlandırıcı","['özellik', 'değer']"
"canlandırılma","canlandır","['canlandır']"
"canlandırım","canlandır","['araç', 'ilk', 'yöntem', 'bakıma']"
"canlandırma","canlandır","['süreç', 'fenomen']"
"canlandırma","canlandır","['hareket']"
"canlandırma","canlandır","['dizi']"
"canlandırma","canlandır","['dizi']"
"canlanma","canlan","['canlan']"
"canlıcılık","canlıcı","['mucize']"
"canlıcılık","canlıcı","['mucize', 'metaf', 'rit', 'ideal']"
"canlıcılık","canlıcı","['kut']"
"canlıcılık","canlıcı","['düşünce', 'zan', 'metaf']"
"canlılık","canlı","['canlı']"
"canlılık","canlı","['canlı']"
"canlı cenaze","canlı cenaze","['canlı cenaze']"
"canlı model","canlı model","['heykel', 'erkek']"
"canlı müzik","canlı müzik","['rit', 'dans', 'eğlence', 'orkestra']"
"canlı özdekçilik","canlı özdekçi","['ideal', 'felsefe', 'gerçek']"
"canlı resim","canlı resim","['hareket', 'rit']"
"canlı yayın","canlı yayın","['tv', 'haber', 'haberleşme', 'iletişim', 'verici']"
"cansızlaşma","cansızlaş","['ille']"
"cansızlaştırma","cansızlaş","['cansızlaş']"
"cansızlık","cansızlık","['hareket']"
"cansızlık","cansızlık","['hâl']"
"cansız hedef","cansız(ii) hedef","['insan', 'cis']"
"can acısı","can acı","['af', 'met']"
"can alıcılık","can alıcı","['özellik']"
"can arkadaşı","can arkadaş","['can arkadaş']"
"can bunaltısı","can bunaltı","['can bunaltı']"
"can çabası","can çaba","['met', 'mec']"
"can damarı","can damar","['cis']"
"can direği","can direk","['can direk']"
"can dostu","can dost","['can dost']"
"can düşmanı","can düşman","['can düşman']"
"can eriği","can erik","['can', 'er', 'meyve']"
"can gözdesi","can gözde","['sevgili']"
"can havli","can havli","['can havli']"
"can korkusu","can korku","['hay']"
"can kulağı","can kulak","['ses', 'rit']"
"can kuşu","can kuş","['can', 'şah', 'cin']"
"can noktası","can nokta","['can', 'ken']"
"can pazarı","can pazar","['met']"
"can sağlığı","can sağlık","['can sağlık']"
"can sıkıcılık","can sıkıcı","['durum', 'özellik']"
"can sıkıntısı","can sıkıntı","['can sıkıntı']"
"can sohbeti","can sohbet","['vesile', 'so']"
"can tahtası","can tahta","['kemik', 'akciğer', 'kalp', 'çene']"
"can yeleği","can yelek","['can yelek']"
"can yoldaşı","can yoldaş","['ye']"
"cariye","cariye","['köle', 'erkek']"
"cariyelik","cariye","['hâl', 'durum']"
"cari gider","cari gider","['yüzde', 'cari', 'sabit']"
"cari hesap","cari hesap","['cari', 'alacak', 'mal', 'hesap']"
"cari kur","cari kur","['yüzde', 'cari', 'kur', 'sabit', 'tl']"
"cari kur","cari kur","['kur', 'cari', 'yüzde', 'sabit', 'tl']"
"cari masraf","cari masraf","['yüzde', 'cari', 'sabit']"
"cari para","cari para","['cari', 'para', 'mal', 'kur']"
"cari ücret","cari ücret","['yüzde', 'mil', 'tl', 'ytl', 'lira']"
"carlama","carlama","['is', 'sey']"
"cart","cart","['ses', 'cis']"
"carta","carta","['araba', 'sey']"
"cart curt","cart curt","['kelime', 'sey']"
"car (II)","car ( ii )","['car', 'r', 'zar']"
"car (I)","car ( i )","['sey']"
"car (I)","car ( i )","['car']"
"car (I)","car ( i )","['araç']"
"casus","casus","['ha']"
"casusluk","casusluk","['meslek', 'görev']"
"cavlaklık","cavlak","['durum']"
"cavlama","cavla","['is']"
"caydırıcı","caydırıcı","['nas']"
"caydırıcılık","caydırıcı","['caydırıcı']"
"caydırılma","caydır","['caydır']"
"caydırış","caydır","['caydır']"
"caydırma","caydır","['caydır']"
"cayırdama","cayırda","['cayırda']"
"cayırdatma","cayırdat","['is']"
"cayırtı","cayırtı","['ses']"
"cayış","cayış","['cayış']"
"cayma","cay","['cay']"
"caz","caz","['caz', 'müzik', 'rit', 'dans', 'orkestra']"
"caz","caz","['orkestra', 'rit', 'müzik', 'caz']"
"cazbant","cazbant","['orkestra', 'müzik', 'rit', 'enstrüman', 'saz']"
"cazbantçı","cazbantçı","['cazbantçı']"
"cazcı","cazcı","['müzisyen']"
"cazcılık","cazcılık","['orkestra']"
"cazgır","cazgır","['cazgır']"
"cazgır","cazgır","['sey']"
"cazgırlık","cazgır","['mez']"
"cazırdama","cazırda","['cazırda']"
"cazırdatma","cazırdat","['cazırdat']"
"cazırtı","cazırtı","['ses', 'şe']"
"cazibe","cazibe","['ille']"
"cazibe","cazibe","['cazibe']"
"cazibeleşme","cazibeleş","['durum', 'hâl']"
"cazibeleştirme","cazibeleştir","['cazibeleştir']"
"cazibe kanunu","cazibe kanun","['sabit', 'ka']"
"cazipleşme","cazipleş","['durum']"
"cazipleştirme","cazipleştir","['cazipleştir']"
"caziplik","cazip","['özellik']"
"caz takımı","caz takım","['orkestra', 'caz', 'keman']"
"cebbar","cebbar","['rab', 'şah']"
"cebbar","cebbar","['sistem', 'gök']"
"cebbar","cebbar","['cebbar']"
"cebbar","cebbar","['cebbar']"
"cebe","ceb","['ceb']"
"cebe","ceb","['silah', 'sey']"
"cebeci","cebeci","['sınıf', 'asker', 'kıt']"
"cebeli","cebe","['asker', 'er']"
"cebeli","cebe","['kuvvet', 'müfre', 'asker', 'kuvveti']"
"cebelleşme","cebelleş","['cebelleş']"
"cebellezi","cebellez","['cebellez']"
"cebel (II)","cebel ( ii )","['dağ']"
"cebel (I)","cebel ( i )","['cebel i']"
"cebel (I)","cebel ( i )","['araz']"
"ceberut","ceberut","['ha']"
"ceberut","ceberut","['nef']"
"ceberut","ceberut","['kudret', 'var', 'kuvvet', 'şeye']"
"ceberut","ceberut","['ceberut']"
"cebin","ceb","['eli', 'yüzde', 'teki']"
"cebin","ceb","['eli', 'teki']"
"cebire","cebire","['mis', 'kat']"
"cebirsel deyim","cebirsel deyim","['ölçü', 'tam', 'anlamda']"
"cebirsel formül","cebirsel formül","['sabit', 'küme']"
"cebirsel ifade","cebirsel ifade","['cebirsel ifade']"
"cebir (II)","cebir ( ii )","['matematik', 'nice']"
"cebir (I)","cebir ( i )","['kuvvet', 'ille', 'ceb']"
"Cebrail","cebrail","['rab', 'cin', 'melek', 'peygamber']"
"cebretme","cebret","['cebret']"
"cebrinefis","cebrinefis","['şer']"
"cebriye","cebriye","['nevi']"
"cebrî yürüyüş","cebrî yürü","['kat']"
"cedel","cedel","['cedel']"
"cedelleşme","cedelleşme","['cedelleşme']"
"Cedi","cedi","['cedi']"
"cedre","cedre","['kale', 'yerde']"
"cefa","cefa","['nevi']"
"cehalet","cehalet","['ille', 'ceh']"
"cehdetme","cehdet","['ille']"
"cehennem","cehennem","['kab', 'af']"
"cehennem","cehennem","['kat', 'kab']"
"cehennemleşme","cehennemleş","['hâl']"
"cehennemlik","cehennem","['cehennem']"
"cehennemlik","cehennem","['ev', 'mahal', 'yerde']"
"cehennemlik","cehennem","['ev', 'yerde', 'kab']"
"cehennem azabı","cehennem azab","['af', 'kat']"
"cehennem azabı","cehennem azab","['kat', 'derece', 'mis']"
"cehennem hayatı","cehennem hayat","['hayat', 'süre']"
"cehennem kütüğü","cehennem kütük","['cehennem kütük']"
"cehennem sıcağı","cehennem sıcağ","['derece', 'kat', 'dereceye', 'ateş']"
"cehennem taşı","cehennem taş","['cehennem', 'cennet', 'ateş']"
"cehennem zebanisi","cehennem zebanis","['cehennem zebanis']"
"cehil","cehil","['ceh']"
"cehre","cehre","['cehre']"
"cehri","cehr","['bitki', 'ağaç', 'meyve', 'kök', 'kırmızı']"
"ceht","ceht","['ceh']"
"ceket","ceket","['ceket', 'elbise', 'giysi']"
"celadet","celadet","['celadet']"
"celal","celal","['celal']"
"celal","celal","['celal']"
"Celali","celal","['deli', 'emir', 'alevi', 'ağa']"
"Celalilik","celalilik","['celalilik']"
"celallenme","celallen","['celallen']"
"celbe","celbe","['cel']"
"celbetme","celbet","['celbet']"
"celep","celep","['cari']"
"celep","celep","['celep']"
"celeplik","celep","['celep']"
"celi yazı","cel yazı","['ka', 'nevi', 'kat', 'cel', 'sure']"
"cellat","cellat","['şah']"
"cellat","cellat","['şah']"
"cellatlık","cellat","['cellat']"
"cellatlık","cellat","['görev', 'vazife']"
"cellatlık","cellat","['cellat']"
"celp","celp","['cel']"
"celp","celp","['cel', 'nas']"
"celp","celp","['cel']"
"celpname","celpname","['sure', 'cel', 'çağrı']"
"celp kâğıdı","celp kâğı","['cel', 'sure']"
"celse","celse","['cel']"
"cem","cem","['cem']"
"cem","cem","['cem']"
"cem","cem","['cem']"
"cemaat","cemaat","['cemaat']"
"cemaat","cemaat","['cemaat']"
"cemaat","cemaat","['cemaat']"
"cemaatimüslimin","cemaatimüslim","['cemaat', 'mahalle', 'nevi']"
"cemaatleşme","cemaatleş","['cemaatleş']"
"cemaatsizlik","cemaatsiz","['terk']"
"cemadat","cemadat","['cemadat']"
"cemal","cemal","['cema']"
"cemaziyelahir","cemaziyelahir","['ayın', 'ayda', 'günde']"
"cemaziyelevvel","cemaziyelevvel","['ayın']"
"cemaziyelevvel","cemaziyelevvel","['nevi', 'asır']"
"cembiye","cembiye","['cembiye']"
"cembiye","cembiye","['cembiye']"
"cemetme","cemetme","['ibadet']"
"cemevi","cemevi","['cami', 'mahalle']"
"cemile","cemile","['cemile']"
"cemile","cemile","['erkek', 'kadın']"
"cemiyet","cemiyet","['toplum', 'aile', 'devlet']"
"cemiyet","cemiyet","['nevi', 'toplum']"
"cemiyet","cemiyet","['mahalle', 'aile', 'sınıf']"
"cemiyet","cemiyet","['kut', 'toplum', 'aile']"
"cemiyet","cemiyet","['kut', 'aile']"
"cemiyet","cemiyet","['mahalle']"
"cemre","cemre","['su']"
"cem ayini","cem ayin","['rit', 'mes']"
"Cenabıhak","cenabıhak","['rab', 'var']"
"cenah","cenah","['cen', 'taraf']"
"cenah","cenah","['cen', 'sema']"
"cenah","cenah","['cen', 'sema', 'şah']"
"cenah","cenah","['cen', 'sema']"
"cenap","cenap","['cen', 'mümin', 'rab', 'abd']"
"cenaze","cenaze","['insan', 'ölü', 'şah']"
"cenaze","cenaze","['cenaze']"
"cenaze","cenaze","['def']"
"cenaze alayı","cenaze alay","['tören', 'mes']"
"cenaze duası","cenaze dua","['cenaze dua']"
"cenaze levazımatı","cenaze levazımat","['tab', 'cenaze', 'nevi']"
"cenaze merasimi","cenaze merasim","['tören', 'def']"
"cenaze namazı","cenaze namaz","['farz', 'naf', 'ma']"
"cenaze töreni","cenaze tören","['tören', 'rit']"
"cendere","cendere","['cen']"
"cendere","cendere","['cen']"
"cendereleşme","cendereleş","['cendereleş']"
"Cenevizli","ceneviz","['müslüman', 'yahudi', 'rum', 'türk', 'müslüman']"
"cengâverlik","cengâver","['cengâver']"
"cengel","cengel","['cen', 'orman']"
"cenin","cenin","['cen', 'dişi', 'insan', 'erkek']"
"ceninisakıt","ceninisakıt","['cen', 'gebe']"
"cenk","cenk","['cen']"
"cenk","cenk","['savaş', 'cen', 'mücadele']"
"cenkçilik","cenkçi","['ibadet']"
"cenkleşme","cenkleş","['cen']"
"cennet","cennet","['sema', 'ma', 'ka']"
"cennet","cennet","['kat', 'ev', 'cennet']"
"cennetleşme","cennetleş","['hâl']"
"cennetlik","cennet","['cennet']"
"cennetmekân","cennetmekân","['cennetmekân']"
"cennet balığı","cennet balığ","['cennet', 'deniz', 'balık']"
"cennet balığıgiller","cennet balığıgiller","['sınıf', 'fam']"
"cennet biberi","cennet biber","['şifa', 'bitki', 'cennet', 'nimet']"
"cennet kuşu","cennet kuş","['cennet', 'insan', 'melek']"
"cennet kuşu","cennet kuş","['cennet kuş']"
"cennet kuşu","cennet kuş","['melek', 'cen', 'cennet']"
"cennet kuşugiller","cennet kuşugiller","['sınıf', 'cins']"
"cennet öküzü","cennet öküz","['cennet öküz']"
"cennet taamı","cennet taam","['kat']"
"centilmenlik","centilmen","['erdem', 'görev']"
"centilmenlik","centilmen","['erdem', 'görev']"
"centilmenlik anlaşması","centilmen anlaşma","['ant', 'karşılıklı', 'anlaşma']"
"cenup","cenup","['cen', 'mümin', 'kıt']"
"cep","cep","['araç', 'yol', 'otopark', 'park']"
"cep","cep","['silah', 'savaş', 'top', 'araç']"
"cep","cep","['pc', 'araç']"
"cep","cep","['cep', 'giysi', 'elbise']"
"cepçi","cepçi","['asker']"
"cepçilik","cepçi","['meslek', 'taksi', 'hizmet']"
"cephane","cephane","['silah', 'araç', 'mal', 'nevi']"
"cephaneci","cephaneci","['asker', 'memur']"
"cephanelik","cephanelik","['kale', 'yerde', 'han']"
"cephe","cephe","['hava', 'cephe', 'kale']"
"cephe","cephe","['deniz', 'su', 'kat']"
"cephe","cephe","['kale', 'cephe', 'savaş', 'bütün']"
"cephe","cephe","['yerde', 'cephe']"
"cephe","cephe","['bütün']"
"cephe","cephe","['cephe', 'duvar', 'alan', 'alın', 'yapı']"
"cephelenme","cephele","['görev']"
"cepheleşme","cepheleş","['görev']"
"cephe gerisi","cephe geri","['bölge', 'mahalle']"
"cepken","cepken","['giysi', 'elbise', 'giy']"
"cepleme","ceple","['ceple']"
"cep defteri","cep defter","['defter', 'kalem', 'kitap']"
"cep feneri","cep fener","['fener', 'pil', 'lamba', 'cep']"
"cep harçlığı","cep harçlık","['taksi', 'meb', 'mis']"
"cep kitabı","cep kitap","['kitap', 'kitab', 'cüz']"
"cep saati","cep saat","['mil', 'cm']"
"cep sözlüğü","cep sözlük","['sözlük', 'kelime', 'cep', 'araç', 'dil']"
"cep takvimi","cep takvim","['takvim', 'mil', 'cm', 'adet']"
"cep telefonu","cep telefon","['bilek', 'cep', 'araç']"
"cep televizyonu","cep televizyon","['tv', 'tv', 'televizyon', 'cep']"
"cer","cer","['cer']"
"cerahat","cerahat","['kaza']"
"cerahat","cerahat","['yara', 'hastalık', 'kaza']"
"cerahatlenme","cerahatlenme","['cerahatlenme']"
"cerbeze","cerbeze","['sey']"
"cerbeze","cerbeze","['cerbeze']"
"cerbeze","cerbeze","['cerbeze']"
"cereme","cereme","['kaza', 'zarar', 'mal']"
"ceren","ceren","['müslüman', 'ağa']"
"cereyan","cereyan","['cereyan']"
"cereyan","cereyan","['cereyan']"
"cereyan","cereyan","['cereyan']"
"cereyan","cereyan","['vak']"
"cerh","cerh","['cer', 'cen', 'şer']"
"cerh","cerh","['cer', 'şer', 'tar']"
"ceride","ceride","['ceride']"
"ceride","ceride","['müfre']"
"ceride","ceride","['ceride']"
"ceriha","ceriha","['yara']"
"Cermen","cermen","['halk', 'yahudi', 'yerli', 'türk', 'dil']"
"Cermence","cermence","['dil', 'kelime', 'lis', 'türkçe']"
"Cermence","cermence","['dil', 'kelime', 'metin', 'lis', 'dille']"
"Cermen dilleri","cermen dil","['dil', 'bütün', 'kolu', 'kelime', 'arada']"
"cermen menteşe","cermen menteşe","['kat', 'boyun']"
"cerrah","cerrah","['operatör', 'teknisyen', 'uzman', 'veteriner']"
"cerrah","cerrah","['hasta', 'hekim']"
"cerrahi müdahale","cerrahi müdahale","['ameliyat', 'tedavi', 'müdahale', 'cerrahi', 'kaza']"
"cerrahlık","cerrahlık","['meslek', 'mesle', 'zan', 'uzmanlık']"
"cerrahlık","cerrahlık","['meslek', 'mesle', 'tali']"
"cer hocası","cer hoca","['müslüman', 'yahudi']"
"cesamet","cesamet","['derece', 'nevi', 'kat']"
"cesaret","cesaret","['hay']"
"cesaret","cesaret","['erdem', 'güç', 'mec', 'güven']"
"cesaret","cesaret","['erdem']"
"cesaret","cesaret","['erdem']"
"cesaretlendirilme","","['görev']"
"cesaretlendirme","cesaretlendir","['görev']"
"cesaretlenme","cesaretlen","['cesaretlen']"
"cesaretlilik","cesaretli","['erdem', 'irade']"
"cesaretsizlik","cesaretsizlik","['ceh', 'ille']"
"ceset","ceset","['ceset']"
"cesurluk","cesurluk","['erdem']"
"cesurluk","cesurluk","['ede']"
"cet","cet","['cet']"
"cetvel","cetvel","['ölçü', 'cetvel', 'ölçme', 'araç', 'ayna']"
"cetvel","cetvel","['cetvel', 'liste', 'dizi', 'seri', 'sıra']"
"cevahir","cevahir","['cev', 'maden', 'mücevher']"
"cevahirci","cevahirci","['zat', 'han', 'tüccar']"
"cevap","cevap","['kelime', 'şeyin']"
"cevaplama","cevaplama","['cevaplama']"
"cevaplandırılma","cevaplandır","['bilme']"
"cevaplandırma","cevaplandır","['bilme', 'işlem']"
"cevaplanma","cevaplanma","['cevaplanma']"
"cevaplı telgraf","cevap telgraf","['para']"
"cevapsızlık","cevapsızlık","['cevapsızlık']"
"cevap anahtarı","cevap anahtar","['test', 'anahtar', 'soru', 's']"
"cevap hakkı","cevap hak","['mec']"
"cevap kâğıdı","cevap kâğıd","['s', 'soru']"
"cevaz","cevaz","['cevaz']"
"cevelan","cevelan","['cevelan']"
"cevher","cevher","['cev', 'maden']"
"cevher","cevher","['cev']"
"cevher","cevher","['cev', 'şe']"
"cevher","cevher","['cev', 'şeyin', 'maya']"
"cevir","cevir","['sey', 'cev']"
"ceviz","ceviz","['ağaç', 'meyve', 'ağacın', 'bitki']"
"ceviz","ceviz","['meyve', 'ağaç', 'badem', 'ağacın']"
"ceviz","ceviz","['ağaç', 'meyve']"
"cevizgiller","cevizgiller","['fam', 'ağaç', 'bitki']"
"cevizlik","ceviz","['mahal', 'mahalle', 'yerde']"
"ceviz içi","ceviz iç","['parça', 'kabuk', 'çerez', 'bütün']"
"cevretme","cevret","['cevret']"
"cevvaliyet","cevvaliyet","['cevvaliyet']"
"Cevza","cevza","['i kiz', 'ikiz', 'burç']"
"ceylan","ceylan","['hayvan', 'şah', 'insan', 'deve']"
"ceza","ceza","['af', 'ceza', 'taksi', 'mis']"
"ceza","ceza","['af', 'ceza', 'hukuk', 'hukuki']"
"cezaevi","cezaev","['yapı', 'oda', 'hapishan', 'ma']"
"cezalandırılma","cezalandır","['görev']"
"cezalandırma","cezalandır","['ceza', 'af']"
"cezalanma","cezala","['cezala']"
"cezasızlık","cezasız","['af', 'ceza']"
"Cezayirli","cezayir","['müslüman', 'yahudi', 'müslüman', 'türk', 'hıristiyan']"
"Cezayir menekşesi","cezayir menekşe","['cezayir', 'meyve', 'bitki']"
"ceza alanı","ceza alanı","['kale', 'saha', 'top', 'penaltı', 'faul']"
"ceza atışı","ceza atış","['faul', 'penaltı', 'vuruş', 'sayı', 'serbest']"
"ceza hukuku","ceza hukuk","['hukuk', 'hukuki']"
"ceza reisi","ceza reis","['memur', 'kat']"
"ceza sahası","ceza saha","['kale', 'saha', 'mahalle']"
"ceza vuruşu","ceza vuruş","['vuruş', 'sayı', 'faul', 'penaltı', 'gol']"
"cezbe","cezbe","['şe', 'başka']"
"cezbelenme","cezbelen","['cezbelen']"
"cezbetme","cezbet","['cezbet']"
"cezerye","cezerye","['tatlı', 'nevi', 'içki']"
"cezir","cezir","['ille', 'cez']"
"cezir","cezir","['ille', 'med']"
"cezire","cezire","['vah', 'su']"
"cezp","cezp","['cez']"
"cezp","cezp","['cez', 'şe', 'sey']"
"cezve","cezve","['kap', 'kazan']"
"ce (I)","ce ( i )","['harf', 'harfi', 'i', 'türk', 'he']"
"cıcık","cıcık","['tane', 'organ', 'cisim', 'diş']"
"cıcık","cıcık","['şekil', 'ta', 'elbise']"
"cıcık","cıcık","['et', 'hayvan', 'diş']"
"cıda","cıda","['cıda']"
"cıdağı","cıdak","['cm', 'metre', 'mil']"
"cıdağı","cıdak","['diş', 'yara', 'cm']"
"cıdak","cıdak","['cıdak']"
"cılızlaşma","cılızlaşma","['cılızlaşma']"
"cılızlık","cılızlık","['hâl', 'özellik']"
"cılkava","cılkava","['deri', 'kürk']"
"cılklaşma","cılklaş","['cılklaş']"
"cılklık","cılk","['hâl', 'durum']"
"cımbar","cımbar","['kelime', 'sey']"
"cımbar","cımbar","['cımbar']"
"cımbarlama","cımbarlama","['is']"
"cımbız","cımbız","['el', 'makine', 'alet', 'araç']"
"cımbız","cımbız","['alet', 'maş']"
"cımbızcı","cımbızcı","['işçi']"
"cımbızcılık","cımbızcılık","['meslek', 'hobi', 'zan']"
"cımbızlama","cımbızlama","['işlem']"
"cıncık","cıncık","['şeye', 'sey', 'şeyin', 'tane']"
"cıncık boncuk","cıncık boncuk","['inci', 'takı', 'kolye']"
"cıngıl","cıngıl","['meyve', 'şe', 'bitki', 'tane']"
"cıngıl","cıngıl","['şekil', 'kelime']"
"cırboğa","cırboğa","['cırboğa']"
"cırboğa","cırboğa","['çocuk']"
"cırcır","cırcır","['ip', 'iplik']"
"cırcır","cırcır","['böcek', 'böceği', 'sinek']"
"cırcır","cırcır","['ip', 'tane']"
"cırcır böceği","cırcır böcek","['böcek', 'kuş', 'hayvan', 'sinek']"
"cırcır delgi","cırcır delgi","['del', 'vida', 'delik']"
"cırcır kolu","cırcır kol","['mil', 'alet', 'diş']"
"cırdaval","cırdaval","['değ']"
"cırıldama","cırıldama","['cırıldama']"
"cırıltı","cırıltı","['ses', 'sesle', 'şe']"
"cırlama","cırlama","['cırlama']"
"cırlatma","cırlat","['cırlat']"
"cırlayık","cırlayık","['kuş', 'dil', 'güvercin']"
"cırlayık","cırlayık","['böcek', 'böceği', 'sinek']"
"cırmalama","cırmalama","['cırmalama']"
"cırmık","cırmık","['iz', 'leke', 'diş', 'ip']"
"cırnak","cırnak","['cis', 'diş', 'hayvan']"
"cırnaklama","cırnaklama","['ibadet']"
"cırnık","cırnık","['delik', 'deli', 'yerde']"
"cırt","cırt","['ses', 'sesle', 'sesi']"
"cırtlama","cırtlama","['cırtlama']"
"cır cır","cır cır","['şe']"
"cır cır","cır cır","['ses', 'sesle', 'şe']"
"cır cır","cır cır","['cır cır']"
